Url;Status code;Status name;Fetch Time;Modified Time;Retries since fetch;Retry interval seconds;Retry interval days;Score;Signature;Metadata
"https://www.aoncadis.org/dataset/arctic_great_rivers_observatory_data/file.html";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.6116036E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_great_rivers_observatory_data/file.wget";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.6116036E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_great_rivers_observatory_data/file.zip";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.6116036E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_ocean_axctds_npeo-ipy_and_beyond.html";2;"db_fetched";Wed Dec 03 11:05:29 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.2479983E-4;"f0009ce9c5580498fc99bc416d5a7c86";"Content-Type:application/xhtml+xml|||_pst_:success(1), lastModified=0|||_rs_:923|||"
"https://www.aoncadis.org/dataset/arctic_ocean_axctds_npeo-ipy_and_beyond/file.html";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5479876E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_ocean_axctds_npeo-ipy_and_beyond/file.wget";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5479876E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_ocean_axctds_npeo-ipy_and_beyond/file.zip";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5479876E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_ocean_internal_waves_and_mixing_data.html";2;"db_fetched";Wed Dec 03 09:41:13 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.2082671E-4;"10554a9a4f1f116d0ccd0d3c073044fc";"Content-Type:application/xhtml+xml|||_pst_:success(1), lastModified=0|||_rs_:824|||"
"https://www.aoncadis.org/dataset/arctic_ocean_internal_waves_and_mixing_data/file.html";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5898252E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_ocean_internal_waves_and_mixing_data/file.wget";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5898252E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_ocean_internal_waves_and_mixing_data/file.zip";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5898252E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_ocean_solar_heating.html";2;"db_fetched";Wed Dec 03 10:09:26 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.20915036E-4;"3f79f70376ca94dd3a0558ce72d1dc88";"Content-Type:application/xhtml+xml|||_pst_:success(1), lastModified=0|||_rs_:949|||"
"https://www.aoncadis.org/dataset/arctic_ocean_solar_heating/file.html";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.6339869E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_ocean_solar_heating/file.wget";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.6339869E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_ocean_solar_heating/file.zip";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.6339869E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_plant_and_ecosystem_respiration.html";2;"db_fetched";Wed Dec 03 09:54:46 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;2.4192213E-4;"763ddbecd20fc3762aa1d744f4fae8f4";"Content-Type:application/xhtml+xml|||_pst_:success(1), lastModified=0|||_rs_:749|||"
"https://www.aoncadis.org/dataset/arctic_plant_and_ecosystem_respiration.html?ref=moreLikeThis";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;8.1699345E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_plant_and_ecosystem_respiration/file.html";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;3.3140018E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_plant_and_ecosystem_respiration/file.wget";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;3.3140018E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_plant_and_ecosystem_respiration/file.zip";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;3.3140018E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_sea_ice.html";2;"db_fetched";Wed Dec 03 11:04:12 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.3061536E-4;"1df8989eae743e70a691b20192237ce2";"Content-Type:application/xhtml+xml|||_pst_:success(1), lastModified=0|||_rs_:2118|||"
"https://www.aoncadis.org/dataset/arctic_sea_ice/file.html";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.6116036E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_sea_ice/file.wget";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.6116036E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_sea_ice/file.zip";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.6116036E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_sea_ice_binary.html";2;"db_fetched";Wed Dec 03 09:45:14 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.2239593E-4;"f5e2ff025493e85d19c4875c93d229b3";"Content-Type:application/xhtml+xml|||_pst_:success(1), lastModified=0|||_rs_:1033|||"
"https://www.aoncadis.org/dataset/arctic_sea_ice_binary.html?ref=moreLikeThis";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;4.664603E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_sea_ice_binary/file.html";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5686275E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_sea_ice_binary/file.wget";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5686275E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_sea_ice_binary/file.zip";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5686275E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_sea_ice_gifs_all.html";2;"db_fetched";Wed Dec 03 11:04:35 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.2239593E-4;"39c5f2d9d90aa7aa0b4d2a873c0cc24d";"Content-Type:application/xhtml+xml|||_pst_:success(1), lastModified=0|||_rs_:1480|||"
"https://www.aoncadis.org/dataset/arctic_sea_ice_gifs_all.html?ref=moreLikeThis";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;4.664603E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_sea_ice_gifs_all/file.html";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5686275E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_sea_ice_gifs_all/file.wget";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5686275E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_sea_ice_gifs_all/file.zip";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5686275E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_sea_ice_gifs_single.html";2;"db_fetched";Wed Dec 03 10:31:15 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.2235464E-4;"fa5f90325cf67fb04da0d90b1bb603d1";"Content-Type:application/xhtml+xml|||_pst_:success(1), lastModified=0|||_rs_:1032|||"
"https://www.aoncadis.org/dataset/arctic_sea_ice_gifs_single.html?ref=moreLikeThis";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;4.6852424E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_sea_ice_gifs_single/file.html";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5479876E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_sea_ice_gifs_single/file.wget";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5479876E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_sea_ice_gifs_single/file.zip";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5479876E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_sea_ice_mass_balance_observations.html";2;"db_fetched";Wed Dec 03 10:44:56 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.20784316E-4;"e665ef4a585dcd77abee26584c23008e";"Content-Type:application/xhtml+xml|||_pst_:success(1), lastModified=0|||_rs_:761|||"
"https://www.aoncadis.org/dataset/arctic_sea_ice_mass_balance_observations.html?ref=moreLikeThis";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;9.252256E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_sea_ice_mass_balance_observations/file.html";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5686275E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_sea_ice_mass_balance_observations/file.wget";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5686275E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_sea_ice_mass_balance_observations/file.zip";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5686275E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_sea_ice_weekly.html";2;"db_fetched";Wed Dec 03 09:52:05 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.2235464E-4;"7232309413fe7a8f2195442055dfe105";"Content-Type:application/xhtml+xml|||_pst_:success(1), lastModified=0|||_rs_:1428|||"
"https://www.aoncadis.org/dataset/arctic_sea_ice_weekly.html?ref=moreLikeThis";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;4.6852424E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_sea_ice_weekly/file.html";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5479876E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_sea_ice_weekly/file.wget";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5479876E-6;"null";""
"https://www.aoncadis.org/dataset/arctic_sea_ice_weekly/file.zip";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5479876E-6;"null";""
"https://www.aoncadis.org/dataset/atqNIMS_2014.html";2;"db_fetched";Wed Dec 03 10:01:35 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.20915036E-4;"690720689365dff42f68d55af881f13e";"Content-Type:application/xhtml+xml|||_pst_:success(1), lastModified=0|||_rs_:674|||"
"https://www.aoncadis.org/dataset/atqNIMS_2014.html?ref=moreLikeThis";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;4.901961E-6;"null";""
"https://www.aoncadis.org/dataset/atqNIMS_2014/file.html";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.6339869E-6;"null";""
"https://www.aoncadis.org/dataset/atqNIMS_2014/file.wget";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.6339869E-6;"null";""
"https://www.aoncadis.org/dataset/atqNIMS_2014/file.zip";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.6339869E-6;"null";""
"https://www.aoncadis.org/dataset/atqSpectra_2014.html";2;"db_fetched";Wed Dec 03 10:05:44 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.20915036E-4;"af38e7809d8a18b927fc538b59f6200a";"Content-Type:application/xhtml+xml|||_pst_:success(1), lastModified=0|||_rs_:710|||"
"https://www.aoncadis.org/dataset/atqSpectra_2014.html?ref=moreLikeThis";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;6.5359477E-6;"null";""
"https://www.aoncadis.org/dataset/atqSpectra_2014/file.html";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.6339869E-6;"null";""
"https://www.aoncadis.org/dataset/atqSpectra_2014/file.wget";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.6339869E-6;"null";""
"https://www.aoncadis.org/dataset/atqSpectra_2014/file.zip";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.6339869E-6;"null";""
"https://www.aoncadis.org/dataset/atqasuk_nims_grid_lidar_photographs_2011.html";2;"db_fetched";Wed Dec 03 10:43:51 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.20915036E-4;"b615f3d416af3da7ef01bbb244b8b7f2";"Content-Type:application/xhtml+xml|||_pst_:success(1), lastModified=0|||_rs_:746|||"
"https://www.aoncadis.org/dataset/atqasuk_nims_grid_lidar_photographs_2011.html?ref=moreLikeThis";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;9.742479E-6;"null";""
"https://www.aoncadis.org/dataset/atqasuk_nims_grid_lidar_photographs_2011/file.html";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.6339869E-6;"null";""
"https://www.aoncadis.org/dataset/atqasuk_nims_grid_lidar_photographs_2011/file.wget";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.6339869E-6;"null";""
"https://www.aoncadis.org/dataset/atqasuk_nims_grid_lidar_photographs_2011/file.zip";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.6339869E-6;"null";""
"https://www.aoncadis.org/dataset/atqasuk_nims_grid_lidar_photographs_2012.html";2;"db_fetched";Wed Dec 03 10:55:32 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.20915036E-4;"7ad512e841bf12bf3d90830786f0f5d2";"Content-Type:application/xhtml+xml|||_pst_:success(1), lastModified=0|||_rs_:745|||"
"https://www.aoncadis.org/dataset/atqasuk_nims_grid_lidar_photographs_2012.html?ref=moreLikeThis";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;6.4476244E-6;"null";""
"https://www.aoncadis.org/dataset/atqasuk_nims_grid_lidar_photographs_2012/file.html";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.6339869E-6;"null";""
"https://www.aoncadis.org/dataset/atqasuk_nims_grid_lidar_photographs_2012/file.wget";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.6339869E-6;"null";""
"https://www.aoncadis.org/dataset/atqasuk_nims_grid_lidar_photographs_2012/file.zip";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.6339869E-6;"null";""
"https://www.aoncadis.org/dataset/atqasuk_nims_plot_photographs_2010.html";2;"db_fetched";Wed Dec 03 10:30:21 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.2082671E-4;"db5e0d679f4dce01891cda23e4a6d463";"Content-Type:application/xhtml+xml|||_pst_:success(1), lastModified=0|||_rs_:806|||"
"https://www.aoncadis.org/dataset/atqasuk_nims_plot_photographs_2010.html?ref=moreLikeThis";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.4862496E-5;"null";""
"https://www.aoncadis.org/dataset/atqasuk_nims_plot_photographs_2010/file.html";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5898252E-6;"null";""
"https://www.aoncadis.org/dataset/atqasuk_nims_plot_photographs_2010/file.wget";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5898252E-6;"null";""
"https://www.aoncadis.org/dataset/atqasuk_nims_plot_photographs_2010/file.zip";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5898252E-6;"null";""
"https://www.aoncadis.org/dataset/atqasuk_nims_plot_photographs_2011.html";2;"db_fetched";Wed Dec 03 09:52:16 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.2082671E-4;"77dc7773536e49daeeaec72d0ffa0386";"Content-Type:application/xhtml+xml|||_pst_:success(1), lastModified=0|||_rs_:798|||"
"https://www.aoncadis.org/dataset/atqasuk_nims_plot_photographs_2011.html?ref=moreLikeThis";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;9.864418E-6;"null";""
"https://www.aoncadis.org/dataset/atqasuk_nims_plot_photographs_2011/file.html";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5898252E-6;"null";""
"https://www.aoncadis.org/dataset/atqasuk_nims_plot_photographs_2011/file.wget";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5898252E-6;"null";""
"https://www.aoncadis.org/dataset/atqasuk_nims_plot_photographs_2011/file.zip";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5898252E-6;"null";""
"https://www.aoncadis.org/dataset/automated_ice_mass_balance_site_sizonet.html";2;"db_fetched";Wed Dec 03 09:42:40 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.2087027E-4;"7eeb76978f8b79346290aa53797452d3";"Content-Type:application/xhtml+xml|||_pst_:success(1), lastModified=0|||_rs_:939|||"
"https://www.aoncadis.org/dataset/automated_ice_mass_balance_site_sizonet.html?ref=moreLikeThis";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;3.8078178E-6;"null";""
"https://www.aoncadis.org/dataset/automated_ice_mass_balance_site_sizonet/file.html";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.6116036E-6;"null";""
"https://www.aoncadis.org/dataset/automated_ice_mass_balance_site_sizonet/file.wget";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.6116036E-6;"null";""
"https://www.aoncadis.org/dataset/automated_ice_mass_balance_site_sizonet/file.zip";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.6116036E-6;"null";""
"https://www.aoncadis.org/dataset/autonomous_ocean_flux_buoy_1.html";2;"db_fetched";Wed Dec 03 10:09:59 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.20784316E-4;"f94a03ed60245f975bb7ffab0a10151a";"Content-Type:application/xhtml+xml|||_pst_:success(1), lastModified=0|||_rs_:740|||"
"https://www.aoncadis.org/dataset/autonomous_ocean_flux_buoy_1.html?ref=moreLikeThis";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;2.0650014E-5;"null";""
"https://www.aoncadis.org/dataset/autonomous_ocean_flux_buoy_1/file.html";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5686275E-6;"null";""
"https://www.aoncadis.org/dataset/autonomous_ocean_flux_buoy_1/file.wget";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5686275E-6;"null";""
"https://www.aoncadis.org/dataset/autonomous_ocean_flux_buoy_1/file.zip";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5686275E-6;"null";""
"https://www.aoncadis.org/dataset/autonomous_ocean_flux_buoy_10.html";2;"db_fetched";Wed Dec 03 09:41:45 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.20784316E-4;"14b9e377b0bd7665baf8d7fe6608d2f8";"Content-Type:application/xhtml+xml|||_pst_:success(1), lastModified=0|||_rs_:685|||"
"https://www.aoncadis.org/dataset/autonomous_ocean_flux_buoy_10.html?ref=moreLikeThis";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;2.0650014E-5;"null";""
"https://www.aoncadis.org/dataset/autonomous_ocean_flux_buoy_10/file.html";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5686275E-6;"null";""
"https://www.aoncadis.org/dataset/autonomous_ocean_flux_buoy_10/file.wget";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5686275E-6;"null";""
"https://www.aoncadis.org/dataset/autonomous_ocean_flux_buoy_10/file.zip";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5686275E-6;"null";""
"https://www.aoncadis.org/dataset/autonomous_ocean_flux_buoy_11.html";2;"db_fetched";Wed Dec 03 09:35:49 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.20784316E-4;"2769f6c1dad1bc060eaf614b06187223";"Content-Type:application/xhtml+xml|||_pst_:success(1), lastModified=0|||_rs_:771|||"
"https://www.aoncadis.org/dataset/autonomous_ocean_flux_buoy_11.html?ref=moreLikeThis";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;2.0650014E-5;"null";""
"https://www.aoncadis.org/dataset/autonomous_ocean_flux_buoy_11/file.html";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5686275E-6;"null";""
"https://www.aoncadis.org/dataset/autonomous_ocean_flux_buoy_11/file.wget";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5686275E-6;"null";""
"https://www.aoncadis.org/dataset/autonomous_ocean_flux_buoy_11/file.zip";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.5686275E-6;"null";""
"https://www.aoncadis.org/dataset/autonomous_ocean_flux_buoy_12.html";2;"db_fetched";Wed Dec 03 09:31:41 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.2087027E-4;"c8aaebc86fca6e5ab21afbec1f1812a8";"Content-Type:application/xhtml+xml|||_pst_:success(1), lastModified=0|||_rs_:814|||"
"https://www.aoncadis.org/dataset/autonomous_ocean_flux_buoy_12.html?ref=moreLikeThis";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;2.0607036E-5;"null";""
"https://www.aoncadis.org/dataset/autonomous_ocean_flux_buoy_12/file.html";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.6116036E-6;"null";""
"https://www.aoncadis.org/dataset/autonomous_ocean_flux_buoy_12/file.wget";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.6116036E-6;"null";""
"https://www.aoncadis.org/dataset/autonomous_ocean_flux_buoy_12/file.zip";1;"db_unfetched";Mon Nov 03 11:08:24 UTC 2014;Thu Jan 01 00:00:00 UTC 1970;0;2592000.0;30.0;1.6116036E-6;"null";""
